"","year","month","day","date","Brazil","Canada","China","Germany","India","Iran","Italy","Japan","Russia","Saudi Arabia","USA","World"
"1825","2020","01","16","20200116","28407686318611320832","31761582276856795136","43216813388058320896","4585200429164244480","15218794073402576896","9014404870129809408","3200554986945822208","3281580953503608832","83493983801630375936","8895596055900906496","50522278282010673152","3215074190315020"
"1826","2020","01","17","20200117","27468010459096100864","29036068955503591424","49969547260095856640","4454940641946863616","19229311041837326336","7634201144077064192","3355883279205389312","4313950661638842368","87718274429894524928","7774625566090873856","39392313398739697664","3224300352127320"
"1827","2020","01","18","20200118","27424666049782611968","24940136829032091648","46208280578695528448","3301753867266917376","16329536804795066368","8148924156728911872","2202226208716577280","1904495231936495616","79843526185082716160","8092819578866508800","40213531277357162496","3171431759527475"
"1828","2020","01","19","20200119","30299885200893083648","24732881529783648256","61987676633447546880","3180500256205053440","16698093952794083328","7814428496476976128","2451765341081345536","3303424650615919616","75525919180226265088","7688021948049175552","41487824955363344384","3207078125058697"
"1829","2020","01","20","20200120","29072158908956803072","3.1307495001327e+19","59943492929985839104","3169676839102187520","16977063051635351552","9694380377485524992","2593820390195344384","3546341320976986112","77913460199073857536","9161627215921572864","54988809607121305600","3200046695881400"
"1830","2020","01","21","20200121","30266755339966881792","30302642637392113664","60658892536266375168","5437466498077556736","18106317055015895040","7566251630929117184","2497260758314222592","3553350976644063744","88507805257275523072","8157504970672245760","64624503800466554880","3214697058987288"
"1831","2020","01","22","20200122","25490689302813806592","31551618507447140352","43782283083444191232","3862050620943697920","18518810767777300480","8472451259112358912","1612514672799733248","1860695567500312576","87430627755919572992","7740842166460134400","50652394793691488256","3197936702643063"
"1832","2020","01","23","20200123","25166442063720316928","34178095192457121792","51100859010835283968","4011088558322080256","14071673016448468992","9942259764590807040","3483848915417239040","2246916335314958336","89522742812763668480","8305025400470594560","40797252429838458880","3176855744655081"
"1833","2020","01","24","20200124","2.6975319282847e+19","39625722425886121984","42416334806971695104","5401613204483615744","20133032423600156672","9506585666594174976","3569144086450647040","1979467417677412608","85189029179785052160","7502703188533869568","52847202000001425408","3188731449872397"
"1834","2020","01","25","20200125","26409673335550742528","40110673930808156160","47157164877366722560","4332429742180220928","17139779422792728576","8919078229146377216","1589517754338162944","2694854858826232320","82662129634777219072","7534053531873411072","43992669995234213888","3129188106265758"
"1835","2020","01","26","20200126","27007643524045148160","40121748104548671488","41421337862290292736","5225210790696452096","20636035198187802624","1.0308363650601e+19","3155559814681474560","2795985294206971904","86474429979715878912","6809809910213422080","44514566554045915136","3145657506010138"
"1836","2020","01","27","20200127","27182423902861369344","3.9246977432382e+19","3.9461719067543e+19","4231785614106060288","1.6201230695662e+19","13245695676584548352","1987888893880624128","1967479827192537600","87160873683690094592","7433861009847773184","47684949863261552640","3128242369008532"
"1837","2020","01","28","20200128","3.0263438954005e+19","43276602927164456960","52601208474944110592","3560913415355614720","1.9893167953323e+19","7918308549174454272","2175003802601853440","2426904226425733120","81806003606734471168","6.893122376178e+18","47425429103592865792","3146132825360988"
"1838","2020","01","29","20200129","2.604711972248e+19","43406367262920679424","44901407113037873152","NaN","16624474316270211072","11221296312268865536","1947276000630608640","4298295211403558912","75380016431934472192","8132358223917516800","5.2248534432622e+19","3117251864440810"
"1839","2020","01","30","20200130","27631208768265412608","42560017387524595712","53222751134274420736","3416032835057396736","14477816818732836864","7251516180162246656","2.567557517804e+18","5092400747289838592","84303394824888369152","6901274239057464320","50105434132871585792","3104427758380530"
"1840","2020","01","31","20200131","27791123601597812736","43358781233515200512","45664488946429673472","NaN","17923205734448297984","8249380558071524352","1410437375368301568","2515336290004384768","89608890747933360128","7742559314341229568","5.1867209382555e+19","3125303063167160"
"1841","2020","02","01","20200201","28231052939209555968","37787318726082142208","51988892642013151232","2949264690048567296","15758006023855798272","8310954534066742272","1612422259434900736","2772651572656479744","92037500430251622400","7824623655338006528","4.1618623681028e+19","3077163183457200"
"1842","2020","02","02","20200202","27042404273242603520","34666225914408386560","4.124509961659e+19","1214986425586417664","20512843970895495168","8611179934858330112","2324323989684317184","3219686414215093248","91404997569756381184","7283149395534475264","54827404837363073024","3053188280603315"
"1843","2020","02","03","20200203","28188146175019098112","38452368166261612544","51650926010920280064","NaN","16218272010982264832","9848522045353826304","2070095971702957312","5370806522289432576","91601612331988320256","8856491995940310016","63970363386081837056","3039892073515742"
"1844","2020","02","04","20200204","29199360745928306688","35954143502377308160","48740680723165716480","5556525648677038080","22355823690918211584","9124874595054906368","2579514041164443648","3713441192531993600","92507299290762936320","7819709561346692096","41179565908975419392","3042950238083906"
"1845","2020","02","05","20200205","26298070212176715776","37513513397433589760","41623216644528381952","3206117989658761728","18024945211353303040","10131026918688227328","2173116184676758016","3370712076098994176","88497402131800309760","9020360149170589696","41929531063061094400","2999190903690989"
"1846","2020","02","06","20200206","28400700322225520640","38253148335382347776","39139225097691488256","5305474545716184064","1.7476671855929e+19","8792487126778098688","2361109399061082112","3222696861994569728","84803980062802558976","7962408074123646976","38113023787181490176","2962938283667174"
"1847","2020","02","07","20200207","27631348561941364736","39020764549533802496","3.9832814428108e+19","3236398702889911296","16916497765494272000","9377341275470460928","1482514562810554880","3322866147822703104","79899561109426094080","8265041586095835136","47022872407260266496","2962896581508514"
"1848","2020","02","08","20200208","29977606610281316352","42907135017995821056","50161719199364120576","5281683414715567104","14379162752787505152","10006776037369763840","3496299400786939904","4169601974848362496","83601838160614768640","8115151209183603712","44721091153798463488","2956038719264698"
"1849","2020","02","09","20200209","26783577020842725376","41877324637602185216","44720787838540210176","6342819318318460928","19958134616586473472","8556894212349454336","2332094885862589952","2450881015084901888","84196117361973903360","7682523962809346048","44620718682201194496","2966070976857604"
"1850","2020","02","10","20200210","25364627189363171328","43466723992114855936","56652217295645581312","3424694235381384704","16292145252730234880","9760761771429611520","1860126292012897536","4854208235649730560","89277797702225395712","8538827771210175488","36693159643230113792","2910948394469908"
"1851","2020","02","11","20200211","2.7384206852421e+19","41008519419625594880","50373300851696500736","5279339772396239872","21085415599857295360","9566141424567965696","1947539286484815360","2819982308431579648","86780993130886234112","7641131746989735936","42113970332858507264","2888599956763768"
"1852","2020","02","12","20200212","25924153166454173696","42414784947489677312","53197848483169632256","5616761611757261824","16786617292961656832","1.0968163446172e+19","2393408461317267968","3884790368538471936","78832352543722078208","9103885490832668672","42536182102320586752","2874842062258534"
"1853","2020","02","13","20200213","29349433993046581248","42868547406989836288","54129983633543118848","3329137125215162880","22193063871419105280","10650646891944493056","3462557215543766016","4264206125897077248","86948414288821174272","7995527947833073664","41932753739502215168","2913860715919438"
"1854","2020","02","14","20200214","26041588903074836480","43694056148758847488","39543303170500272128","2354905977454172672","18618453431918419968","10243248264366655488","2045823269245268992","2982909757888659456","94545892440180424704","9621073344053090304","48260120583651540992","2913738559099498"
